ozma_of_oz_07_f000105|Oh! are you useful? asked the Scarecrow, surprised.|Oh! are you useful? asked the Scarecrow, surprised.
ozma_of_oz_07_f000106|Ve-ry, said Tiktok.|Ve-ry, said Tiktok.
ozma_of_oz_07_f000107|In that case, the Scarecrow kindly promised, I won't fool with your interior at all. For I am a poor mechanic, and might mix you up.|In that case, the Scarecrow kindly promised, I won't fool with your interior at all. For I am a poor mechanic, and might mix you up.
ozma_of_oz_07_f000108|Thank you, said Tiktok.|Thank you, said Tiktok.
ozma_of_oz_07_f000109|Just then Ozma re-entered the room, leading Dorothy by the hand and followed closely by the Princess Langwidere.|Just then Ozma re-entered the room, leading Dorothy by the hand and followed closely by the Princess Langwidere.
ozma_of_oz_07_f000110|End of chapter 7.|End of chapter seven.
ozma_of_oz_08_f000001|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.
ozma_of_oz_08_f000002|Ozma of Oz by L Frank Baum. Chapter 8. The Hungry Tiger.|Ozma of Oz by L Frank Baum. Chapter eight. The Hungry Tiger.
ozma_of_oz_08_f000003|The first thing Dorothy did was to rush into the embrace of the Scarecrow, whose painted face beamed with delight as he pressed her form to his straw-padded bosom.|The first thing Dorothy did was to rush into the embrace of the Scarecrow, whose painted face beamed with delight as he pressed her form to his straw-padded bosom.
ozma_of_oz_08_f000004|Then the Tin Woodman embraced her very gently, for he knew his tin arms might hurt her if he squeezed too roughly.|Then the Tin Woodman embraced her very gently, for he knew his tin arms might hurt her if he squeezed too roughly.
ozma_of_oz_08_f000005|These greetings having been exchanged, Dorothy took the key to Tiktok from her pocket and wound up the machine man's action, so that he could bow properly when introduced to the rest of the company.|These greetings having been exchanged, Dorothy took the key to Tiktok from her pocket and wound up the machine man's action, so that he could bow properly when introduced to the rest of the company.
ozma_of_oz_08_f000006|While doing this she told them how useful Tiktok had been to her, and both the Scarecrow and the Tin Woodman shook hands with the machine once more and thanked him for protecting their friend.|While doing this she told them how useful Tiktok had been to her, and both the Scarecrow and the Tin Woodman shook hands with the machine once more and thanked him for protecting their friend.
ozma_of_oz_08_f000007|Then Dorothy asked: Where is Billina?|Then Dorothy asked: Where is Billina?
ozma_of_oz_08_f000008|I don't know, said the Scarecrow. Who is Billina?|I don't know, said the Scarecrow. Who is Billina?
ozma_of_oz_08_f000009|She's a yellow hen who is another friend of mine, answered the girl, anxiously. I wonder what has become of her?|She's a yellow hen who is another friend of mine, answered the girl, anxiously. I wonder what has become of her?
ozma_of_oz_08_f000010|She is in the chicken house, in the back yard, said the Princess.|She is in the chicken house, in the back yard, said the Princess.
ozma_of_oz_08_f000011|My drawing-room is no place for hens.|My drawing-room is no place for hens.
ozma_of_oz_08_f000012|Without waiting to hear more Dorothy ran to get Billina, and just outside the door she came upon the Cowardly Lion, still hitched to the chariot beside the great Tiger.|Without waiting to hear more Dorothy ran to get Billina, and just outside the door she came upon the Cowardly Lion, still hitched to the chariot beside the great Tiger.
ozma_of_oz_08_f000013|The Cowardly Lion had a big bow of blue ribbon fastened to the long hair between his ears, and the Tiger wore a bow of red ribbon on his tail, just in front of the bushy end.|The Cowardly Lion had a big bow of blue ribbon fastened to the long hair between his ears, and the Tiger wore a bow of red ribbon on his tail, just in front of the bushy end.
ozma_of_oz_08_f000014|In an instant Dorothy was hugging the huge Lion joyfully.|In an instant Dorothy was hugging the huge Lion joyfully.
ozma_of_oz_08_f000015|I'm SO glad to see you again! she cried.|I'm SO glad to see you again! she cried.
ozma_of_oz_08_f000016|I am also glad to see you, Dorothy, said the Lion. We've had some fine adventures together, haven't we?|I am also glad to see you, Dorothy, said the Lion. We've had some fine adventures together, haven't we?
ozma_of_oz_08_f000017|Yes, indeed, she replied. How are you?|Yes, indeed, she replied. How are you?
ozma_of_oz_08_f000018|As cowardly as ever, the beast answered in a meek voice. Every little thing scares me and makes my heart beat fast. But let me introduce to you a new friend of mine, the Hungry Tiger.|As cowardly as ever, the beast answered in a meek voice. Every little thing scares me and makes my heart beat fast. But let me introduce to you a new friend of mine, the Hungry Tiger.
ozma_of_oz_08_f000019|Oh! Are you hungry? she asked, turning to the other beast, who was just then yawning so widely that he displayed two rows of terrible teeth and a mouth big enough to startle anyone.|Oh! Are you hungry? she asked, turning to the other beast, who was just then yawning so widely that he displayed two rows of terrible teeth and a mouth big enough to startle anyone.
ozma_of_oz_08_f000020|Dreadfully hungry, answered the Tiger, snapping his jaws together with a fierce click.|Dreadfully hungry, answered the Tiger, snapping his jaws together with a fierce click.
ozma_of_oz_08_f000021|Then why don't you eat something? she asked.|Then why don't you eat something? she asked.
ozma_of_oz_08_f000022|It's no use, said the Tiger sadly. I've tried that, but I always get hungry again.|It's no use, said the Tiger sadly. I've tried that, but I always get hungry again.
ozma_of_oz_08_f000023|Why, it is the same with me, said Dorothy. Yet I keep on eating.|Why, it is the same with me, said Dorothy. Yet I keep on eating.
ozma_of_oz_08_f000024|But you eat harmless things, so it doesn't matter, replied the Tiger.|But you eat harmless things, so it doesn't matter, replied the Tiger.
ozma_of_oz_08_f000025|For my part, I'm a savage beast, and have an appetite for all sorts of poor little living creatures, from a chipmunk to fat babies.|For my part, I'm a savage beast, and have an appetite for all sorts of poor little living creatures, from a chipmunk to fat babies.
ozma_of_oz_08_f000026|How dreadful! said Dorothy.|How dreadful! said Dorothy.
ozma_of_oz_08_f000027|Isn't it, though? returned the Hungry Tiger, licking his lips with his long red tongue. Fat babies! Don't they sound delicious? But I've never eaten any,|Isn't it, though? returned the Hungry Tiger, licking his lips with his long red tongue. Fat babies! Don't they sound delicious? But I've never eaten any,
ozma_of_oz_08_f000028|because my conscience tells me it is wrong.|because my conscience tells me it is wrong.
ozma_of_oz_08_f000029|If I had no conscience I would probably eat the babies and then get hungry again, which would mean that I had sacrificed the poor babies for nothing.|If I had no conscience I would probably eat the babies and then get hungry again, which would mean that I had sacrificed the poor babies for nothing.
ozma_of_oz_08_f000030|No; hungry I was born, and hungry I shall die. But I'll not have any cruel deeds on my conscience to be sorry for.|No; hungry I was born, and hungry I shall die. But I'll not have any cruel deeds on my conscience to be sorry for.
ozma_of_oz_08_f000031|I think you are a very good tiger, said Dorothy, patting the huge head of the beast.|I think you are a very good tiger, said Dorothy, patting the huge head of the beast.
ozma_of_oz_08_f000032|In that you are mistaken, was the reply. I am a good beast, perhaps, but a disgracefully bad tiger. For it is the nature of tigers to be cruel and ferocious,|In that you are mistaken, was the reply. I am a good beast, perhaps, but a disgracefully bad tiger. For it is the nature of tigers to be cruel and ferocious,
ozma_of_oz_08_f000033|and in refusing to eat harmless living creatures I am acting as no good tiger has ever before acted.|and in refusing to eat harmless living creatures I am acting as no good tiger has ever before acted.
ozma_of_oz_08_f000034|That is why I left the forest and joined my friend the Cowardly Lion.|That is why I left the forest and joined my friend the Cowardly Lion.
ozma_of_oz_08_f000035|But the Lion is not really cowardly, said Dorothy. I have seen him act as bravely as can be.|But the Lion is not really cowardly, said Dorothy. I have seen him act as bravely as can be.
ozma_of_oz_08_f000036|All a mistake, my dear, protested the Lion gravely. To others I may have seemed brave, at times, but I have never been in any danger that I was not afraid.|All a mistake, my dear, protested the Lion gravely. To others I may have seemed brave, at times, but I have never been in any danger that I was not afraid.
ozma_of_oz_08_f000037|Nor I, said Dorothy, truthfully. But I must go and set free Billina, and then I will see you again.|Nor I, said Dorothy, truthfully. But I must go and set free Billina, and then I will see you again.
ozma_of_oz_08_f000038|She ran around to the back yard of the palace and soon found the chicken house, being guided to it by a loud cackling and crowing and a distracting hubbub of sounds such as chickens make when they are excited.|She ran around to the back yard of the palace and soon found the chicken house, being guided to it by a loud cackling and crowing and a distracting hubbub of sounds such as chickens make when they are excited.
ozma_of_oz_08_f000039|Something seemed to be wrong in the chicken house, and when Dorothy looked through the slats in the door she saw a group of hens and roosters huddled in one corner and watching what appeared to be a whirling ball of feathers.|Something seemed to be wrong in the chicken house, and when Dorothy looked through the slats in the door she saw a group of hens and roosters huddled in one corner and watching what appeared to be a whirling ball of feathers.
ozma_of_oz_08_f000040|It bounded here and there about the chicken house, and at first Dorothy could not tell what it was, while the screeching of the chickens nearly deafened her.|It bounded here and there about the chicken house, and at first Dorothy could not tell what it was, while the screeching of the chickens nearly deafened her.
ozma_of_oz_08_f000041|But suddenly the bunch of feathers stopped whirling, and then, to her amazement, the girl saw Billina crouching upon the prostrate form of a speckled rooster.|But suddenly the bunch of feathers stopped whirling, and then, to her amazement, the girl saw Billina crouching upon the prostrate form of a speckled rooster.
ozma_of_oz_08_f000042|For an instant they both remained motionless, and then the yellow hen shook her wings to settle the feathers and walked toward the door with a strut of proud defiance and a cluck of victory,|For an instant they both remained motionless, and then the yellow hen shook her wings to settle the feathers and walked toward the door with a strut of proud defiance and a cluck of victory,
ozma_of_oz_08_f000043|while the speckled rooster limped away to the group of other chickens, trailing his crumpled plumage in the dust as he went.|while the speckled rooster limped away to the group of other chickens, trailing his crumpled plumage in the dust as he went.
ozma_of_oz_08_f000044|Why, Billina! cried Dorothy, in a shocked voice; have you been fighting?|Why, Billina! cried Dorothy, in a shocked voice; have you been fighting?
ozma_of_oz_08_f000045|I really think I have, retorted Billina. Do you think I'd let that speckled villain of a rooster lord it over ME, and claim to run this chicken house,|I really think I have, retorted Billina. Do you think I'd let that speckled villain of a rooster lord it over ME, and claim to run this chicken house,
ozma_of_oz_08_f000046|as long as I'm able to peck and scratch? Not if my name is Bill!|as long as I'm able to peck and scratch? Not if my name is Bill!
ozma_of_oz_08_f000047|It isn't Bill, it's Billina; and you're talking slang, which is very undig'n'fied, said Dorothy, reprovingly. Come here, Billina, and I'll let you out;|It isn't Bill, it's Billina; and you're talking slang, which is very undig'n'fied, said Dorothy, reprovingly. Come here, Billina, and I'll let you out;
ozma_of_oz_08_f000048|for Ozma of Oz is here, and has set us free.|for Ozma of Oz is here, and has set us free.
ozma_of_oz_08_f000049|So the yellow hen came to the door, which Dorothy unlatched for her to pass through, and the other chickens silently watched them from their corner without offering to approach nearer.|So the yellow hen came to the door, which Dorothy unlatched for her to pass through, and the other chickens silently watched them from their corner without offering to approach nearer.
ozma_of_oz_08_f000050|The girl lifted her friend in her arms and exclaimed: Oh, Billina! how dreadful you look. You've lost a lot of feathers, and one of your eyes is nearly pecked out, and your comb is bleeding!|The girl lifted her friend in her arms and exclaimed: Oh, Billina! how dreadful you look. You've lost a lot of feathers, and one of your eyes is nearly pecked out, and your comb is bleeding!
ozma_of_oz_08_f000051|That's nothing, said Billina. Just look at the speckled rooster!|That's nothing, said Billina. Just look at the speckled rooster!
ozma_of_oz_08_f000052|Didn't I do him up brown?|Didn't I do him up brown?
ozma_of_oz_08_f000053|Dorothy shook her head.|Dorothy shook her head.
ozma_of_oz_08_f000054|I don't 'prove of this, at all, she said, carrying Billina away toward the palace. It isn't a good thing for you to 'sociate with those common chickens.|I don't 'prove of this, at all, she said, carrying Billina away toward the palace. It isn't a good thing for you to 'sociate with those common chickens.
ozma_of_oz_08_f000055|They would soon spoil your good manners, and you wouldn't be respec'able any more.|They would soon spoil your good manners, and you wouldn't be respec'able any more.
ozma_of_oz_08_f000056|I didn't ask to associate with them, replied Billina. It is that cross old Princess who is to blame. But I was raised in the United States, and I won't allow any one-horse chicken of the Land of Ev to run over me and put on airs,|I didn't ask to associate with them, replied Billina. It is that cross old Princess who is to blame. But I was raised in the United States, and I won't allow any one-horse chicken of the Land of Ev to run over me and put on airs,
ozma_of_oz_08_f000057|as long as I can lift a claw in self-defense.|as long as I can lift a claw in self-defense.
ozma_of_oz_08_f000058|Very well, Billina, said Dorothy. We won't talk about it any more.|Very well, Billina, said Dorothy. We won't talk about it any more.
ozma_of_oz_08_f000059|Soon they came to the Cowardly Lion and the Hungry Tiger to whom the girl introduced the Yellow Hen.|Soon they came to the Cowardly Lion and the Hungry Tiger to whom the girl introduced the Yellow Hen.
ozma_of_oz_08_f000060|Glad to meet any friend of Dorothy's, said the Lion, politely. To judge by your present appearance, you are not a coward, as I am.|Glad to meet any friend of Dorothy's, said the Lion, politely. To judge by your present appearance, you are not a coward, as I am.
ozma_of_oz_08_f000061|Your present appearance makes my mouth water, said the Tiger, looking at Billina greedily. My, my! how good you would taste if I could only crunch you between my jaws.|Your present appearance makes my mouth water, said the Tiger, looking at Billina greedily. My, my! how good you would taste if I could only crunch you between my jaws.
ozma_of_oz_08_f000062|But don't worry. You would only appease my appetite for a moment; so it isn't worth while to eat you.|But don't worry. You would only appease my appetite for a moment; so it isn't worth while to eat you.
ozma_of_oz_08_f000063|Thank you, said the hen, nestling closer in Dorothy's arms.|Thank you, said the hen, nestling closer in Dorothy's arms.
ozma_of_oz_08_f000064|Besides, it wouldn't be right, continued the Tiger, looking steadily at Billina and clicking his jaws together.|Besides, it wouldn't be right, continued the Tiger, looking steadily at Billina and clicking his jaws together.
ozma_of_oz_08_f000065|Of course not, cried Dorothy, hastily. Billina is my friend, and you mustn't ever eat her under any circ'mstances.|Of course not, cried Dorothy, hastily. Billina is my friend, and you mustn't ever eat her under any circ'mstances.
ozma_of_oz_08_f000066|I'll try to remember that, said the Tiger; but I'm a little absent-minded, at times.|I'll try to remember that, said the Tiger; but I'm a little absent-minded, at times.
ozma_of_oz_08_f000067|Then Dorothy carried her pet into the drawing-room of the palace, where Tiktok, being invited to do so by Ozma, had seated himself between the Scarecrow and the Tin Woodman.|Then Dorothy carried her pet into the drawing-room of the palace, where Tiktok, being invited to do so by Ozma, had seated himself between the Scarecrow and the Tin Woodman.
ozma_of_oz_08_f000068|Opposite to them sat Ozma herself and the Princess Langwidere, and beside them there was a vacant chair for Dorothy.|Opposite to them sat Ozma herself and the Princess Langwidere, and beside them there was a vacant chair for Dorothy.
ozma_of_oz_08_f000069|Around this important group was ranged the Army of Oz, and as Dorothy looked at the handsome uniforms of the Twenty-Seven she said: Why, they seem to be all officers.|Around this important group was ranged the Army of Oz, and as Dorothy looked at the handsome uniforms of the Twenty-Seven she said: Why, they seem to be all officers.
ozma_of_oz_08_f000070|They are, all except one, answered the Tin Woodman. I have in my Army eight Generals, six Colonels, seven Majors and five Captains, besides one private for them to command.|They are, all except one, answered the Tin Woodman. I have in my Army eight Generals, six Colonels, seven Majors and five Captains, besides one private for them to command.
ozma_of_oz_08_f000071|I'd like to promote the private, for I believe no private should ever be in public life; and I've also noticed that officers usually fight better and are more reliable than common soldiers.|I'd like to promote the private, for I believe no private should ever be in public life; and I've also noticed that officers usually fight better and are more reliable than common soldiers.
ozma_of_oz_08_f000072|Besides, the officers are more important looking, and lend dignity to our army.|Besides, the officers are more important looking, and lend dignity to our army.
ozma_of_oz_08_f000073|No doubt you are right, said Dorothy, seating herself beside Ozma.|No doubt you are right, said Dorothy, seating herself beside Ozma.
ozma_of_oz_08_f000074|And now, announced the girlish Ruler of Oz, we will hold a solemn conference to decide the best manner of liberating the royal family of this fair Land of Ev from their long imprisonment.|And now, announced the girlish Ruler of Oz, we will hold a solemn conference to decide the best manner of liberating the royal family of this fair Land of Ev from their long imprisonment.
ozma_of_oz_08_f000075|End of chapter 8.|End of chapter eight.
ozma_of_oz_09_f000001|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.
ozma_of_oz_09_f000002|Ozma of Oz by L Frank Baum. Chapter 9. The Royal Family of Ev.|Ozma of Oz by L Frank Baum. Chapter nine. The Royal Family of Ev.
ozma_of_oz_09_f000003|The Tin Woodman was the first to address the meeting.|The Tin Woodman was the first to address the meeting.
ozma_of_oz_09_f000004|To begin with, said he, word came to our noble and illustrious Ruler, Ozma of Oz, that the wife and ten children five boys and five girls of the former King of Ev,|To begin with, said he, word came to our noble and illustrious Ruler, Ozma of Oz, that the wife and ten children five boys and five girls of the former King of Ev,
ozma_of_oz_09_f000005|by name Evoldo, have been enslaved by the Nome King and are held prisoners in his underground palace.|by name Evoldo, have been enslaved by the Nome King and are held prisoners in his underground palace.
ozma_of_oz_09_f000006|Also that there was no one in Ev powerful enough to release them. Naturally our Ozma wished to undertake the adventure of liberating the poor prisoners;|Also that there was no one in Ev powerful enough to release them. Naturally our Ozma wished to undertake the adventure of liberating the poor prisoners;
ozma_of_oz_09_f000007|but for a long time she could find no way to cross the great desert between the two countries.|but for a long time she could find no way to cross the great desert between the two countries.
ozma_of_oz_09_f000008|Finally she went to a friendly sorceress of our land named Glinda the Good, who heard the story and at once presented Ozma a magic carpet,|Finally she went to a friendly sorceress of our land named Glinda the Good, who heard the story and at once presented Ozma a magic carpet,
ozma_of_oz_09_f000009|which would continually unroll beneath our feet and so make a comfortable path for us to cross the desert.|which would continually unroll beneath our feet and so make a comfortable path for us to cross the desert.
ozma_of_oz_09_f000010|As soon as she had received the carpet our gracious Ruler ordered me to assemble our army, which I did. You behold in these bold warriors the pick of all the finest soldiers of Oz;|As soon as she had received the carpet our gracious Ruler ordered me to assemble our army, which I did. You behold in these bold warriors the pick of all the finest soldiers of Oz;
ozma_of_oz_09_f000011|and, if we are obliged to fight the Nome King, every officer as well as the private, will battle fiercely unto death.|and, if we are obliged to fight the Nome King, every officer as well as the private, will battle fiercely unto death.
ozma_of_oz_09_f000012|Then Tiktok spoke.|Then Tiktok spoke.
ozma_of_oz_09_f000013|Why should you fight the Nome King? he asked. He has done no wrong.|Why should you fight the Nome King? he asked. He has done no wrong.
ozma_of_oz_09_f000014|No wrong! cried Dorothy. Isn't it wrong to imprison a queen mother and her ten children?|No wrong! cried Dorothy. Isn't it wrong to imprison a queen mother and her ten children?
ozma_of_oz_09_f000015|They were sold to the Nome King by King Ev-ol-do, replied Tiktok.|They were sold to the Nome King by King Ev-ol-do, replied Tiktok.
ozma_of_oz_09_f000016|It was the King of Ev who did wrong, and when he re-al-ized what he had done he jumped in-to the sea and drowned him-self.|It was the King of Ev who did wrong, and when he re-al-ized what he had done he jumped in-to the sea and drowned him-self.
ozma_of_oz_09_f000017|This is news to me, said Ozma, thoughtfully. I had supposed the Nome King was all to blame in the matter. But, in any case, he must be made to liberate the prisoners.|This is news to me, said Ozma, thoughtfully. I had supposed the Nome King was all to blame in the matter. But, in any case, he must be made to liberate the prisoners.
ozma_of_oz_09_f000018|My uncle Evoldo was a very wicked man, declared the Princess Langwidere. If he had drowned himself before he sold his family, no one would have cared.|My uncle Evoldo was a very wicked man, declared the Princess Langwidere. If he had drowned himself before he sold his family, no one would have cared.
ozma_of_oz_09_f000019|But he sold them to the powerful Nome King in exchange for a long life, and afterward destroyed the life by jumping into the sea.|But he sold them to the powerful Nome King in exchange for a long life, and afterward destroyed the life by jumping into the sea.
ozma_of_oz_09_f000020|Then, said Ozma, he did not get the long life, and the Nome King must give up the prisoners. Where are they confined?|Then, said Ozma, he did not get the long life, and the Nome King must give up the prisoners. Where are they confined?
ozma_of_oz_09_f000021|No one knows, exactly, replied the Princess. For the king, whose name is Roquat of the Rocks, owns a splendid palace underneath the great mountain which is at the north end of this kingdom,|No one knows, exactly, replied the Princess. For the king, whose name is Roquat of the Rocks, owns a splendid palace underneath the great mountain which is at the north end of this kingdom,
ozma_of_oz_09_f000022|and he has transformed the queen and her children into ornaments and bric-a-brac with which to decorate his rooms.|and he has transformed the queen and her children into ornaments and bric-a-brac with which to decorate his rooms.
ozma_of_oz_09_f000023|I'd like to know, said Dorothy, who this Nome King is?|I'd like to know, said Dorothy, who this Nome King is?
ozma_of_oz_09_f000024|I will tell you, replied Ozma. He is said to be the Ruler of the Underground World, and commands the rocks and all that the rocks contain.|I will tell you, replied Ozma. He is said to be the Ruler of the Underground World, and commands the rocks and all that the rocks contain.
ozma_of_oz_09_f000025|Under his rule are many thousands of the Nomes, who are queerly shaped but powerful sprites that labor at the furnaces and forges of their king,|Under his rule are many thousands of the Nomes, who are queerly shaped but powerful sprites that labor at the furnaces and forges of their king,
ozma_of_oz_09_f000026|making gold and silver and other metals which they conceal in the crevices of the rocks, so that those living upon the earth's surface can only find them with great difficulty.|making gold and silver and other metals which they conceal in the crevices of the rocks, so that those living upon the earth's surface can only find them with great difficulty.
ozma_of_oz_09_f000027|Also they make diamonds and rubies and emeralds, which they hide in the ground; so that the kingdom of the Nomes is wonderfully rich,|Also they make diamonds and rubies and emeralds, which they hide in the ground; so that the kingdom of the Nomes is wonderfully rich,
ozma_of_oz_09_f000028|and all we have of precious stones and silver and gold is what we take from the earth and rocks where the Nome King has hidden them.|and all we have of precious stones and silver and gold is what we take from the earth and rocks where the Nome King has hidden them.
ozma_of_oz_09_f000029|I understand, said Dorothy, nodding her little head wisely.|I understand, said Dorothy, nodding her little head wisely.
ozma_of_oz_09_f000030|For the reason that we often steal his treasures, continued Ozma, the Ruler of the Underground World is not fond of those who live upon the earth's surface, and never appears among us.|For the reason that we often steal his treasures, continued Ozma, the Ruler of the Underground World is not fond of those who live upon the earth's surface, and never appears among us.
ozma_of_oz_09_f000031|If we wish to see King Roquat of the Rocks, we must visit his own country, where he is all powerful, and therefore it will be a dangerous undertaking.|If we wish to see King Roquat of the Rocks, we must visit his own country, where he is all powerful, and therefore it will be a dangerous undertaking.
ozma_of_oz_09_f000032|But, for the sake of the poor prisoners, said Dorothy, we ought to do it.|But, for the sake of the poor prisoners, said Dorothy, we ought to do it.
ozma_of_oz_09_f000033|We shall do it, replied the Scarecrow, although it requires a lot of courage for me to go near to the furnaces of the Nome King.|We shall do it, replied the Scarecrow, although it requires a lot of courage for me to go near to the furnaces of the Nome King.
ozma_of_oz_09_f000034|For I am only stuffed with straw, and a single spark of fire might destroy me entirely.|For I am only stuffed with straw, and a single spark of fire might destroy me entirely.
ozma_of_oz_09_f000035|The furnaces may also melt my tin, said the Tin Woodman; but I am going.|The furnaces may also melt my tin, said the Tin Woodman; but I am going.
ozma_of_oz_09_f000036|I can't bear heat, remarked the Princess Langwidere, yawning lazily, so I shall stay at home. But I wish you may have success in your undertaking,|I can't bear heat, remarked the Princess Langwidere, yawning lazily, so I shall stay at home. But I wish you may have success in your undertaking,
ozma_of_oz_09_f000037|for I am heartily tired of ruling this stupid kingdom, and I need more leisure in which to admire my beautiful heads.|for I am heartily tired of ruling this stupid kingdom, and I need more leisure in which to admire my beautiful heads.
ozma_of_oz_09_f000038|We do not need you, said Ozma. For, if with the aid of my brave followers I cannot accomplish my purpose, then it would be useless for you to undertake the journey.|We do not need you, said Ozma. For, if with the aid of my brave followers I cannot accomplish my purpose, then it would be useless for you to undertake the journey.
ozma_of_oz_09_f000039|Quite true, sighed the Princess. So, if you'll excuse me, I will now retire to my cabinet. I've worn this head quite awhile, and I want to change it for another.|Quite true, sighed the Princess. So, if you'll excuse me, I will now retire to my cabinet. I've worn this head quite awhile, and I want to change it for another.
ozma_of_oz_09_f000040|When she had left them (and you may be sure no one was sorry to see her go) Ozma said to Tiktok: Will you join our party?|When she had left them and you may be sure no one was sorry to see her go Ozma said to Tiktok: Will you join our party?
ozma_of_oz_09_f000041|I am the slave of the girl Dor-oth-y, who rescued me from pris-on, replied the machine. Where she goes I will go.|I am the slave of the girl Dor-oth-y, who rescued me from pris-on, replied the machine. Where she goes I will go.
ozma_of_oz_09_f000042|Oh, I am going with my friends, of course, said Dorothy, quickly. I wouldn't miss the fun for anything. Will you go, too, Billina?|Oh, I am going with my friends, of course, said Dorothy, quickly. I wouldn't miss the fun for anything. Will you go, too, Billina?
ozma_of_oz_09_f000043|To be sure, said Billina in a careless tone. She was smoothing down the feathers of her back and not paying much attention.|To be sure, said Billina in a careless tone. She was smoothing down the feathers of her back and not paying much attention.
ozma_of_oz_09_f000044|Heat is just in her line, remarked the Scarecrow. If she is nicely roasted, she will be better than ever.|Heat is just in her line, remarked the Scarecrow. If she is nicely roasted, she will be better than ever.
ozma_of_oz_09_f000045|Then said Ozma, we will arrange to start for the Kingdom of the Nomes at daybreak tomorrow. And, in the meantime, we will rest and prepare ourselves for the journey.|Then said Ozma, we will arrange to start for the Kingdom of the Nomes at daybreak tomorrow. And, in the meantime, we will rest and prepare ourselves for the journey.
ozma_of_oz_09_f000046|Although Princess Langwidere did not again appear to her guests, the palace servants waited upon the strangers from Oz and did everything in their power to make the party comfortable.|Although Princess Langwidere did not again appear to her guests, the palace servants waited upon the strangers from Oz and did everything in their power to make the party comfortable.
ozma_of_oz_09_f000047|There were many vacant rooms at their disposal, and the brave Army of twenty-seven was easily provided for and liberally feasted.|There were many vacant rooms at their disposal, and the brave Army of twenty-seven was easily provided for and liberally feasted.
ozma_of_oz_09_f000048|The Cowardly Lion and the Hungry Tiger were unharnessed from the chariot and allowed to roam at will throughout the palace, where they nearly frightened the servants into fits,|The Cowardly Lion and the Hungry Tiger were unharnessed from the chariot and allowed to roam at will throughout the palace, where they nearly frightened the servants into fits,
ozma_of_oz_09_f000049|although they did no harm at all.|although they did no harm at all.
ozma_of_oz_09_f000050|At one time Dorothy found the little maid Nanda crouching in terror in a corner, with the Hungry Tiger standing before her.|At one time Dorothy found the little maid Nanda crouching in terror in a corner, with the Hungry Tiger standing before her.
ozma_of_oz_09_f000051|You certainly look delicious, the beast was saying. Will you kindly give me permission to eat you?|You certainly look delicious, the beast was saying. Will you kindly give me permission to eat you?
ozma_of_oz_09_f000052|No, no, no! cried the maid in reply.|No, no, no! cried the maid in reply.
ozma_of_oz_09_f000053|Then, said the Tiger, yawning frightfully, please to get me about thirty pounds of tenderloin steak, cooked rare, with a peck of boiled potatoes on the side,|Then, said the Tiger, yawning frightfully, please to get me about thirty pounds of tenderloin steak, cooked rare, with a peck of boiled potatoes on the side,
ozma_of_oz_09_f000054|and five gallons of ice-cream for dessert.|and five gallons of ice-cream for dessert.
ozma_of_oz_09_f000055|I I'll do the best I can! said Nanda, and she ran away as fast as she could go.|I I'll do the best I can! said Nanda, and she ran away as fast as she could go.
ozma_of_oz_09_f000056|Are you so very hungry? asked Dorothy, in wonder.|Are you so very hungry? asked Dorothy, in wonder.
ozma_of_oz_09_f000057|You can hardly imagine the size of my appetite, replied the Tiger, sadly. It seems to fill my whole body, from the end of my throat to the tip of my tail.|You can hardly imagine the size of my appetite, replied the Tiger, sadly. It seems to fill my whole body, from the end of my throat to the tip of my tail.
ozma_of_oz_09_f000058|I am very sure the appetite doesn't fit me, and is too large for the size of my body. Some day, when I meet a dentist with a pair of forceps, I'm going to have it pulled.|I am very sure the appetite doesn't fit me, and is too large for the size of my body. Some day, when I meet a dentist with a pair of forceps, I'm going to have it pulled.
ozma_of_oz_09_f000059|What, your tooth? asked Dorothy.|What, your tooth? asked Dorothy.
ozma_of_oz_09_f000060|No, my appetite, said the Hungry Tiger.|No, my appetite, said the Hungry Tiger.
ozma_of_oz_09_f000061|The little girl spent most of the afternoon talking with the Scarecrow and the Tin Woodman, who related to her all that had taken place in the Land of Oz since Dorothy had left it.|The little girl spent most of the afternoon talking with the Scarecrow and the Tin Woodman, who related to her all that had taken place in the Land of Oz since Dorothy had left it.
ozma_of_oz_09_f000062|She was much interested in the story of Ozma, who had been, when a baby, stolen by a wicked old witch and transformed into a boy.|She was much interested in the story of Ozma, who had been, when a baby, stolen by a wicked old witch and transformed into a boy.
ozma_of_oz_09_f000063|She did not know that she had ever been a girl until she was restored to her natural form by a kind sorceress.|She did not know that she had ever been a girl until she was restored to her natural form by a kind sorceress.
ozma_of_oz_09_f000064|Then it was found that she was the only child of the former Ruler of Oz, and was entitled to rule in his place. Ozma had many adventures, however,|Then it was found that she was the only child of the former Ruler of Oz, and was entitled to rule in his place. Ozma had many adventures, however,
ozma_of_oz_09_f000065|before she regained her father's throne, and in these she was accompanied by a pumpkin-headed man, a highly magnified and thoroughly educated Woggle-Bug,|before she regained her father's throne, and in these she was accompanied by a pumpkin-headed man, a highly magnified and thoroughly educated Woggle-Bug,
